Year	EW(m)	NS(m)	UD(m)
2012.0888	-0.01687	0.0548096	-0.03667
2012.09153	-0.01804	0.0553296	-0.03384
2012.09426	-0.01856	0.0545996	-0.03703
2012.09699	-0.01784	0.0552696	-0.0368
2012.09973	-0.01763	0.0560896	-0.04098
2012.10246	-0.01753	0.0531896	-0.03432
2012.10519	-0.01813	0.0555996	-0.03542
2012.10792	-0.01779	0.0542496	-0.0391
2012.11066	-0.01853	0.0549296	-0.03926
2012.11339	-0.01706	0.0543396	-0.03858
2012.11612	-0.01781	0.0556796	-0.03869
2012.11885	-0.01752	0.0555396	-0.03859
2012.12158	-0.01736	0.0558396	-0.04148
2012.12432	-0.01742	0.0535596	-0.04108
2012.12705	-0.01793	0.0557696	-0.04056
2012.12978	-0.01792	0.0546396	-0.0416
2012.13251	-0.01876	0.0556796	-0.04045
2012.13525	-0.01863	0.0558696	-0.03919
2012.13798	-0.01843	0.0571396	-0.03825
2012.14071	-0.02003	0.0583596	-0.03679
2012.14344	-0.01855	0.0579196	-0.03968
2012.14617	-0.01936	0.0565096	-0.03825
2012.14891	-0.01865	0.0587396	-0.03784
2012.15164	-0.01987	0.0584596	-0.0397
2012.15437	-0.01999	0.0587596	-0.03857
2012.1571	-0.01918	0.0613396	-0.03618
2012.15984	-0.019	0.0598096	-0.03861
2012.16257	-0.01895	0.0596196	-0.04176
2012.16803	-0.01878	0.0584796	-0.04009
2012.17077	-0.01913	0.0599196	-0.0413
2012.1735	-0.01848	0.0607596	-0.03822
2012.17623	-0.01875	0.0595396	-0.04003
2012.17896	-0.01843	0.0601396	-0.03929
2012.18169	-0.0194	0.0599996	-0.04359
2012.18443	-0.01853	0.0605896	-0.04234
2012.18716	-0.01871	0.0591896	-0.04034
2012.18989	-0.01828	0.0606796	-0.04047
2012.19262	-0.02008	0.0595196	-0.04475
2012.19536	-0.01946	0.0596796	-0.04099
2012.19809	-0.02004	0.0614796	-0.04041
2012.20082	-0.01976	0.0600596	-0.04279
2012.20355	-0.02109	0.0599496	-0.04156
2012.20628	-0.0197	0.0605796	-0.04246
2012.20902	-0.01996	0.0619296	-0.04222
2012.21175	-0.01928	0.0602196	-0.0417
2012.21448	-0.02057	0.0615396	-0.04066
2012.21721	-0.02099	0.0623896	-0.03954
2012.21995	-0.02003	0.0611096	-0.0428
2012.22268	-0.01989	0.0603496	-0.04169
2012.22541	-0.02128	0.0604396	-0.03602
2012.22814	-0.02113	0.0596496	-0.03912
2012.23087	-0.0215	0.0609796	-0.03743
2012.23361	-0.02224	0.0613496	-0.03867
2012.23634	-0.02141	0.0606096	-0.04174
2012.23907	-0.02067	0.0609496	-0.03908
2012.2418	-0.01778	0.0599696	-0.04425
2012.24454	-0.02036	0.0609496	-0.04151
2012.24727	-0.02114	0.0604596	-0.04099
2012.25	-0.02013	0.0618296	-0.04032
2012.25273	-0.01951	0.0614096	-0.0453
2012.25546	-0.02122	0.0593296	-0.03222
2012.2582	-0.02226	0.0606796	-0.03091
2012.26093	-0.0209	0.0618796	-0.04143
2012.26366	-0.02057	0.0634596	-0.04423
2012.26639	-0.02062	0.0609796	-0.04059
2012.26913	-0.01995	0.0627396	-0.04346
2012.27186	-0.02017	0.0621796	-0.03706
2012.27459	-0.0212	0.0605996	-0.0398
2012.27732	-0.01841	0.0619396	-0.0358
2012.28005	-0.01933	0.0618196	-0.0425
2012.28279	-0.02071	0.0626096	-0.03892
2012.28552	-0.02029	0.0611796	-0.04116
2012.28825	-0.01776	0.0638196	-0.03982
2012.29098	-0.02079	0.0619696	-0.04245
2012.29372	-0.01965	0.0624296	-0.03642
2012.29645	-0.01955	0.0623496	-0.03961
2012.29918	-0.01951	0.0621196	-0.04207
2012.30191	-0.01778	0.0635496	-0.04107
2012.30464	-0.02032	0.0643596	-0.04281
2012.30738	-0.02029	0.0638296	-0.03663
2012.31011	-0.02001	0.0652596	-0.03797
2012.31284	-0.01813	0.0591096	-0.04336
2012.31557	-0.01868	0.0621796	-0.04194
2012.31831	-0.01987	0.0636896	-0.03604
2012.32104	-0.01725	0.0644396	-0.04113
2012.32377	-0.01893	0.0637796	-0.04097
2012.3265	-0.01989	0.0652596	-0.0435
2012.32923	-0.02036	0.0641396	-0.04282
2012.33197	-0.02225	0.0648696	-0.03786
2012.3347	-0.0195	0.0634196	-0.03648
2012.33743	-0.01816	0.0648896	-0.03421
2012.34016	-0.0206	0.0653196	-0.04352
2012.3429	-0.0195	0.0636296	-0.03979
2012.34563	-0.02002	0.0631396	-0.03502
2012.34836	-0.01991	0.0642296	-0.03909
2012.35109	-0.01963	0.0664596	-0.04283
2012.35383	-0.02056	0.0650396	-0.04222
2012.35656	-0.01982	0.0647396	-0.04427
2012.35929	-0.01945	0.0621896	-0.03532
2012.36202	-0.01997	0.0642196	-0.04135
2012.36475	-0.01869	0.0621596	-0.04244
2012.36749	-0.01999	0.0635396	-0.03969
2012.37022	-0.01945	0.0638496	-0.04177
2012.37295	-0.02027	0.0639896	-0.03889
2012.37568	-0.02127	0.0628996	-0.04124
2012.37842	-0.0212	0.0632396	-0.04025
2012.38115	-0.0225	0.0643296	-0.03876
2012.38388	-0.02144	0.0656696	-0.04651
2012.38661	-0.02091	0.0634996	-0.05173
2012.38934	-0.01899	0.0637296	-0.04441
2012.39208	-0.01862	0.0653696	-0.04362
2012.39481	-0.01942	0.0649296	-0.04617
2012.39754	-0.01881	0.0631696	-0.04331
2012.40027	-0.02155	0.0644596	-0.03434
2012.40301	-0.02201	0.0642396	-0.04222
2012.40574	-0.01897	0.0643996	-0.04709
2012.40847	-0.02055	0.0656296	-0.04009
2012.4112	-0.02084	0.0660896	-0.04217
2012.41393	-0.02147	0.0645396	-0.04787
2012.41667	-0.01932	0.0649696	-0.04359
2012.4194	-0.02095	0.0652196	-0.04323
2012.42213	-0.02293	0.0664696	-0.04858
2012.42486	-0.02258	0.0663196	-0.03528
2012.4276	-0.02085	0.0627096	-0.04094
2012.43033	-0.02108	0.0636896	-0.03892
2012.43306	-0.01985	0.0630896	-0.03912
2012.43579	-0.02085	0.0662296	-0.0397
2012.43852	-0.02383	0.0656596	-0.03434
2012.44126	-0.0208	0.0644996	-0.03984
2012.44399	-0.02116	0.0674996	-0.04102
2012.44672	-0.02104	0.0670396	-0.03774
2012.44945	-0.02103	0.0663696	-0.04164
2012.45219	-0.02036	0.0664296	-0.04898
2012.45492	-0.02228	0.0652896	-0.04242
2012.45765	-0.02149	0.0664196	-0.03661
2012.46038	-0.02283	0.0661396	-0.04153
2012.46311	-0.02337	0.0676096	-0.03782
2012.46585	-0.02246	0.0647596	-0.03782
2012.46858	-0.02251	0.0677296	-0.04237
2012.47131	-0.02292	0.0665196	-0.03954
2012.47404	-0.02191	0.0659396	-0.03827
2012.47678	-0.02174	0.0661996	-0.0454
2012.47951	-0.02254	0.0660796	-0.03997
2012.48224	-0.02124	0.0669796	-0.0464
2012.48497	-0.02408	0.0709296	-0.04058
2012.4877	-0.02135	0.0688996	-0.04685
2012.49044	-0.02092	0.0672796	-0.04747
2012.49317	-0.02043	0.0659496	-0.04434
2012.4959	-0.0223	0.0675996	-0.04758
2012.49863	-0.02184	0.0670596	-0.03909
2012.50137	-0.01952	0.0680296	-0.04391
2012.5041	-0.01944	0.0680996	-0.04838
2012.50683	-0.02172	0.0679996	-0.04059
2012.50956	-0.02356	0.0674796	-0.03481
2012.5123	-0.02339	0.0707296	-0.03826
2012.51503	-0.02195	0.0706396	-0.04041
2012.51776	-0.02194	0.0701996	-0.04038
2012.52049	-0.02113	0.0672696	-0.05211
2012.52322	-0.02284	0.0688696	-0.04646
2012.52596	-0.02312	0.0674596	-0.04472
2012.52869	-0.02334	0.0704596	-0.03976
2012.53142	-0.02267	0.0696596	-0.04994
2012.53415	-0.02082	0.0653496	-0.04984
2012.53689	-0.02293	0.0712996	-0.04568
2012.53962	-0.02295	0.0684396	-0.04484
2012.54235	-0.01866	0.0685496	-0.04778
2012.54508	-0.02177	0.0677196	-0.04576
2012.54781	-0.02268	0.0693696	-0.0354
2012.55055	-0.02038	0.0712396	-0.03837
2012.55328	-0.02273	0.0693396	-0.04433
2012.55601	-0.01721	0.0678796	-0.0484
2012.55874	-0.02066	0.0709396	-0.03238
2012.56148	-0.02106	0.0679096	-0.05078
2012.56694	-0.02102	0.0700996	-0.04006
2012.56967	-0.02178	0.0704696	-0.03463
2012.5724	-0.02249	0.0696996	-0.05266
2012.57514	-0.02274	0.0728396	-0.03895
2012.57787	-0.02058	0.0715796	-0.05014
2012.5806	-0.02234	0.0695996	-0.04307
2012.58333	-0.02097	0.0693696	-0.04864
2012.58607	-0.02328	0.0754396	-0.03917
2012.5888	-0.01623	0.0701996	-0.05523
2012.59153	-0.01533	0.0706496	-0.04809
2012.59426	-0.01769	0.0693596	-0.04852
2012.59699	-0.02531	0.0754296	-0.04818
2012.59973	-0.02556	0.0740596	-0.04844
2012.60246	-0.02913	0.0718596	-0.04353
2012.60519	-0.01974	0.0732096	-0.04916
2012.60792	-0.02303	0.0730196	-0.05028
2012.61066	-0.02308	0.0718796	-0.04684
2012.61339	-0.01942	0.0695096	-0.05085
2012.61612	-0.01779	0.0753296	-0.05172
2012.61885	-0.02095	0.0706096	-0.04925
2012.62158	-0.02344	0.0722796	-0.05089
2012.62432	-0.02488	0.0711096	-0.04567
2012.62705	-0.02192	0.0701396	-0.05311
2012.62978	-0.02041	0.0678796	-0.04751
2012.63251	-0.01966	0.0717496	-0.05067
2012.63525	-0.02192	0.0720896	-0.05645
2012.63798	-0.0226	0.0740896	-0.05468
2012.64071	-0.0235	0.0739596	-0.05285
2012.64344	-0.023	0.0738496	-0.04725
2012.64617	-0.02498	0.0735796	-0.05082
2012.64891	-0.02259	0.0731296	-0.05845
2012.65164	-0.02227	0.0711996	-0.05868
2012.65437	-0.02426	0.0732396	-0.054
2012.6571	-0.02333	0.0729596	-0.0494
2012.65984	-0.02432	0.0719096	-0.05082
2012.66257	-0.02266	0.0762296	-0.05462
2012.6653	-0.02233	0.0772196	-0.05453
2012.66803	-0.02444	0.0773096	-0.04533
2012.67077	-0.02241	0.0694996	-0.05669
2012.6735	-0.02161	0.0746096	-0.05757
2012.67623	-0.02161	0.0762996	-0.05385
2012.67896	-0.01873	0.0748896	-0.06004
2012.68169	-0.02264	0.0731396	-0.06188
2012.68443	-0.02378	0.0743996	-0.06156
2012.68716	-0.02282	0.0748996	-0.05928
2012.68989	-0.02293	0.0757296	-0.06064
2012.69262	-0.02282	0.0777796	-0.06454
2012.69536	-0.02142	0.0741696	-0.05734
2012.69809	-0.02193	0.0749396	-0.05749
2012.70082	-0.02434	0.0757296	-0.05011
2012.70355	-0.02353	0.0763196	-0.05677
2012.70628	-0.02316	0.0769096	-0.05798
2012.70902	-0.02329	0.0763896	-0.05913
2012.71175	-0.02204	0.0759696	-0.05632
2012.71448	-0.02315	0.0744396	-0.05962
2012.71721	-0.02463	0.0766596	-0.05153
2012.71995	-0.0233	0.0781196	-0.05854
2012.72268	-0.02281	0.0736996	-0.05799
2012.72541	-0.0244	0.0747396	-0.05997
2012.72814	-0.02325	0.0749796	-0.06148
2012.73087	-0.02409	0.0767796	-0.0622
2012.73361	-0.0223	0.0717596	-0.05551
2012.73634	-0.02166	0.0756096	-0.06582
2012.73907	-0.02501	0.0744896	-0.05825
2012.7418	-0.02542	0.0764396	-0.05479
2012.74454	-0.02478	0.0751596	-0.05596
2012.74727	-0.0253	0.0765996	-0.05709
2012.75	-0.02544	0.0755396	-0.05636
2012.75273	-0.02348	0.0762096	-0.05932
2012.75546	-0.02245	0.0753996	-0.05695
2012.7582	-0.02257	0.0746796	-0.05922
2012.76093	-0.0228	0.0745896	-0.06458
2012.76366	-0.02371	0.0762496	-0.06254
2012.76639	-0.02325	0.0749796	-0.06271
2012.76913	-0.02458	0.0777496	-0.0631
2012.77186	-0.02317	0.0744796	-0.06154
2012.77459	-0.02333	0.0748496	-0.0545
2012.77732	-0.023	0.0755496	-0.05792
2012.78005	-0.02271	0.0746196	-0.06478
2012.78279	-0.02256	0.0753396	-0.06065
2012.78552	-0.02414	0.0752096	-0.06101
2012.78825	-0.02318	0.0758696	-0.06102
2012.79098	-0.02227	0.0760796	-0.06316
2012.79372	-0.02351	0.0752496	-0.05582
2012.79645	-0.02297	0.0753196	-0.06109
2012.79918	-0.02204	0.0774196	-0.06495
2012.80191	-0.02348	0.0770696	-0.06556
2012.80464	-0.02316	0.0755496	-0.06253
2012.80738	-0.02361	0.0762196	-0.05719
2012.81011	-0.02382	0.0757796	-0.0509
2012.81284	-0.0247	0.0778896	-0.06113
2012.81557	-0.02415	0.0782696	-0.06046
2012.81831	-0.02308	0.0767396	-0.0556
2012.82104	-0.02441	0.0773096	-0.05878
2012.82377	-0.02366	0.0766996	-0.05596
2012.8265	-0.02403	0.0770596	-0.05926
2012.82923	-0.02435	0.0778596	-0.05674
2012.83197	-0.02435	0.0779396	-0.05586
2012.8347	-0.02442	0.0788196	-0.05842
2012.83743	-0.02471	0.0793596	-0.06063
2012.84016	-0.02672	0.0781496	-0.05698
2012.8429	-0.025	0.0816996	-0.05994
2012.84563	-0.0258	0.0793396	-0.05972
2012.84836	-0.0257	0.0778996	-0.06021
2012.85109	-0.02433	0.0797796	-0.05793
2012.85383	-0.02567	0.0808296	-0.06121
2012.85656	-0.02397	0.0783396	-0.06226
2012.85929	-0.02505	0.0789896	-0.06626
2012.86202	-0.02514	0.0773696	-0.0592
2012.86475	-0.02564	0.0794996	-0.05336
2012.86749	-0.02629	0.0803896	-0.05529
2012.87022	-0.0267	0.0784596	-0.06099
2012.87295	-0.02613	0.0785996	-0.06182
2012.87568	-0.02737	0.0797296	-0.06052
2012.87842	-0.02733	0.0792196	-0.05691
2012.88115	-0.02626	0.0811596	-0.05491
2012.88388	-0.02681	0.0805896	-0.05397
2012.88661	-0.02635	0.0803096	-0.05679
2012.88934	-0.02638	0.0806496	-0.05709
2012.89208	-0.0259	0.0812396	-0.05754
2012.89481	-0.02725	0.0792596	-0.05638
2012.89754	-0.02645	0.0810396	-0.05618
2012.90027	-0.02592	0.0799296	-0.05558
2012.90301	-0.02801	0.0783196	-0.05211
2012.90574	-0.02653	0.0784296	-0.05418
2012.90847	-0.02664	0.0792796	-0.05922
2012.9112	-0.02706	0.0808296	-0.05705
2012.91393	-0.02714	0.0814396	-0.06139
2012.91667	-0.02619	0.0810096	-0.0603
2012.9194	-0.02618	0.0797196	-0.06022
2012.92213	-0.0256	0.0800396	-0.05758
2012.92486	-0.025	0.0789896	-0.05487
2012.9276	-0.02651	0.0812296	-0.05991
2012.93033	-0.02538	0.0807096	-0.05202
2012.93306	-0.02566	0.0810396	-0.05509
2012.93579	-0.02548	0.0800896	-0.05528
2012.93852	-0.02669	0.0816596	-0.05814
2012.94126	-0.02724	0.0824596	-0.06358
2012.94399	-0.02653	0.0824296	-0.06113
2012.94672	-0.02668	0.0817996	-0.06272
2012.94945	-0.02565	0.0831496	-0.06094
2012.95219	-0.02619	0.0823496	-0.06186
2012.95492	-0.02616	0.0824296	-0.06323
2012.95765	-0.02432	0.0815096	-0.06587
2012.96038	-0.02625	0.0817996	-0.06549
2012.96311	-0.02661	0.0814796	-0.06247
2012.96585	-0.02615	0.0830796	-0.06359
2012.96858	-0.02459	0.0812196	-0.06231
2012.97131	-0.02537	0.0809996	-0.06404
2012.97404	-0.0258	0.0808396	-0.06188
2012.97678	-0.02752	0.0820296	-0.06234
2012.97951	-0.02626	0.0815496	-0.06283
2012.98224	-0.0267	0.0813096	-0.06483
2012.98497	-0.02657	0.0824496	-0.06583
2012.9877	-0.026	0.0821396	-0.06538
2012.99044	-0.02542	0.0817496	-0.06672
2012.99317	-0.02665	0.0821996	-0.06351
2012.9959	-0.02721	0.0830996	-0.05833
2012.99863	-0.02649	0.0831096	-0.05977
2013.00137	-0.02611	0.0825696	-0.061
2013.00411	-0.02704	0.0825896	-0.06682
2013.00685	-0.02679	0.0832196	-0.06293
2013.00959	-0.02937	0.0829196	-0.05769
2013.01233	-0.02721	0.0830596	-0.05912
2013.01507	-0.02655	0.0826796	-0.06162
2013.01781	-0.02687	0.0831196	-0.0614
2013.02055	-0.02583	0.0847496	-0.06487
2013.02329	-0.02636	0.0845996	-0.06082
2013.02603	-0.02691	0.0846496	-0.06144
2013.02877	-0.02638	0.0852096	-0.06031
2013.03151	-0.02543	0.0839796	-0.06088
2013.03425	-0.02659	0.0850296	-0.06076
2013.03699	-0.02712	0.0849096	-0.06001
2013.03973	-0.02639	0.0854996	-0.06149
2013.04247	-0.02766	0.0854496	-0.06488
2013.04521	-0.02683	0.0844496	-0.06008
2013.04795	-0.0266	0.0853196	-0.06173
2013.05068	-0.0265	0.0863896	-0.06463
2013.05342	-0.0273	0.0851696	-0.06171
2013.05616	-0.0264	0.0842596	-0.06374
2013.0589	-0.02723	0.0831896	-0.06013
2013.06164	-0.02764	0.0843296	-0.05946
2013.06438	-0.02784	0.0842396	-0.0611
2013.06712	-0.02805	0.0861196	-0.06223
2013.06986	-0.02738	0.0844796	-0.06477
2013.0726	-0.02914	0.0852796	-0.06247
2013.07534	-0.02761	0.0861996	-0.06276
2013.07808	-0.0272	0.0875396	-0.06616
2013.08082	-0.02716	0.0868796	-0.065
2013.08356	-0.02721	0.0869796	-0.06621
2013.0863	-0.02585	0.0873896	-0.06563
2013.08904	-0.02698	0.0868696	-0.06113
2013.09178	-0.02579	0.0870496	-0.06113
2013.09452	-0.02698	0.0862396	-0.06472
2013.09726	-0.02689	0.0879296	-0.06328
2013.1	-0.02562	0.0885796	-0.06601
2013.10274	-0.02666	0.0878996	-0.06488
2013.10548	-0.02708	0.0872496	-0.06646
2013.10822	-0.02729	0.0879896	-0.06538
2013.11096	-0.02675	0.0894896	-0.06598
2013.1137	-0.0262	0.0879596	-0.06379
2013.11644	-0.02842	0.0885796	-0.06267
2013.11918	-0.02739	0.0890996	-0.06263
2013.12192	-0.02656	0.0870296	-0.06372
2013.12466	-0.02792	0.0890796	-0.06403
2013.1274	-0.02727	0.0884096	-0.05929
2013.13014	-0.02572	0.0879596	-0.06423
2013.13288	-0.02732	0.0898196	-0.06367
2013.13562	-0.02727	0.0894796	-0.06534
2013.13836	-0.02851	0.0899496	-0.06257
2013.1411	-0.02757	0.0892396	-0.06393
2013.14384	-0.03	0.0895396	-0.0633
2013.14658	-0.02888	0.0896096	-0.06449
2013.14932	-0.02914	0.0924996	-0.06174
2013.15205	-0.02907	0.0914596	-0.06466
2013.15479	-0.02949	0.0910996	-0.06117
2013.15753	-0.02853	0.0908296	-0.06168
2013.16027	-0.02824	0.0921896	-0.06264
2013.16301	-0.02931	0.0894696	-0.06324
2013.16575	-0.02848	0.0897296	-0.0629
2013.16849	-0.02967	0.0921596	-0.06202
2013.17123	-0.03065	0.0902096	-0.06326
2013.17397	-0.03	0.0900596	-0.05927
2013.17671	-0.02959	0.0892496	-0.06083
2013.17945	-0.0297	0.0894496	-0.05531
2013.18219	-0.02989	0.0880296	-0.05701
2013.18493	-0.02916	0.0903596	-0.06219
2013.18767	-0.03122	0.0885496	-0.06138
2013.19041	-0.02907	0.0901696	-0.06481
2013.19315	-0.0298	0.0909796	-0.06534
2013.19589	-0.03042	0.0892796	-0.06237
2013.19863	-0.02929	0.0904396	-0.06583
2013.20137	-0.02988	0.0917796	-0.06425
2013.20685	-0.02932	0.0910696	-0.05983
2013.20959	-0.02892	0.0923496	-0.05903
2013.21233	-0.02795	0.0920896	-0.06398
2013.21507	-0.03049	0.0880696	-0.0572
2013.21781	-0.02934	0.0919796	-0.05917
2013.22055	-0.02944	0.0913896	-0.06114
2013.22329	-0.02893	0.0925796	-0.06027
2013.22603	-0.03002	0.0915196	-0.06138
2013.22877	-0.02999	0.0907596	-0.05657
2013.23151	-0.02985	0.0906996	-0.0585
2013.23425	-0.02788	0.0916996	-0.06258
2013.23699	-0.02934	0.0936396	-0.06085
2013.23973	-0.02894	0.0930396	-0.06118
2013.24247	-0.02977	0.0929696	-0.06546
2013.24521	-0.02893	0.0922096	-0.05916
2013.24795	-0.0297	0.0929896	-0.06106
2013.25068	-0.0303	0.0912396	-0.05896
2013.25342	-0.02934	0.0918396	-0.05834
2013.25616	-0.02872	0.0903096	-0.06075
2013.2589	-0.02907	0.0931396	-0.06254
2013.26164	-0.03041	0.0933496	-0.05712
2013.26438	-0.02912	0.0924296	-0.05743
2013.26712	-0.02903	0.0945796	-0.0643
2013.26986	-0.02941	0.0939296	-0.06327
2013.2726	-0.0302	0.0948496	-0.05949
2013.27534	-0.02924	0.0949496	-0.05902
2013.27808	-0.02917	0.0934596	-0.05872
2013.28082	-0.02807	0.0946296	-0.06021
2013.28356	-0.02943	0.0946496	-0.05421
2013.2863	-0.02793	0.0941896	-0.05198
2013.28904	-0.02883	0.0953996	-0.05511
2013.29178	-0.02795	0.0959496	-0.05473
2013.29452	-0.02734	0.0977296	-0.05377
2013.29726	-0.02949	0.0956096	-0.06824
2013.3	-0.02931	0.0950296	-0.0631
2013.30274	-0.02911	0.0964096	-0.0611
2013.30548	-0.02782	0.0950696	-0.06219
2013.30822	-0.02886	0.0966196	-0.06211
2013.31096	-0.02842	0.0950696	-0.0557
2013.3137	-0.02993	0.0959196	-0.05611
2013.31644	-0.02906	0.0947096	-0.05747
2013.31918	-0.02924	0.0959396	-0.05576
2013.32192	-0.02844	0.0977696	-0.06458
2013.32466	-0.03096	0.0960996	-0.0632
2013.3274	-0.02955	0.0966596	-0.06357
2013.33014	-0.03017	0.0962296	-0.06617
2013.33288	-0.03068	0.0960696	-0.06486
2013.33562	-0.03191	0.0982596	-0.06146
2013.33836	-0.03137	0.0936396	-0.06061
2013.3411	-0.03125	0.0950096	-0.066
2013.34384	-0.02903	0.0981596	-0.06266
2013.34658	-0.02952	0.0962796	-0.06758
2013.34932	-0.02919	0.0944296	-0.06804
2013.35205	-0.0289	0.0936596	-0.05885
2013.35479	-0.03116	0.0957796	-0.05519
2013.35753	-0.03062	0.0945196	-0.06243
2013.36027	-0.03064	0.0955496	-0.06283
2013.36301	-0.02793	0.0953796	-0.06329
2013.36575	-0.02988	0.0972596	-0.06599
2013.36849	-0.03001	0.0961596	-0.06557
2013.37123	-0.03083	0.0961596	-0.06779
2013.37397	-0.02788	0.0934896	-0.07254
2013.37671	-0.03108	0.0947196	-0.06184
2013.37945	-0.02818	0.0955896	-0.059
2013.38219	-0.03038	0.0951396	-0.05907
2013.38493	-0.02701	0.0944396	-0.06295
2013.38767	-0.0299	0.0966196	-0.0655
2013.39041	-0.0299	0.0962396	-0.05675
2013.39315	-0.0271	0.0951796	-0.06858
2013.39589	-0.02714	0.0957296	-0.06797
2013.39863	-0.02894	0.0949396	-0.07005
2013.40137	-0.03069	0.0975196	-0.06495
2013.40411	-0.02817	0.0943496	-0.06599
2013.40685	-0.02865	0.0947096	-0.06821
2013.40959	-0.02897	0.0961896	-0.06016
2013.41233	-0.02993	0.0949996	-0.06738
2013.41507	-0.02971	0.0963896	-0.06683
2013.41781	-0.03148	0.0966696	-0.06357
2013.42055	-0.03038	0.0968796	-0.06783
2013.42329	-0.03227	0.0964496	-0.05806
2013.42603	-0.03199	0.0969796	-0.06538
2013.42877	-0.03456	0.0999896	-0.05641
2013.43425	-0.03412	0.1011196	-0.06292
2013.43699	-0.03139	0.0947496	-0.06335
2013.43973	-0.02984	0.0938996	-0.06329
2013.44247	-0.03181	0.0965796	-0.06292
2013.44521	-0.03298	0.0968096	-0.06434
2013.44795	-0.03319	0.0987296	-0.0583
2013.45068	-0.03367	0.0993396	-0.06006
2013.45342	-0.03385	0.0972196	-0.05744
2013.45616	-0.03425	0.0983096	-0.06257
2013.4589	-0.03055	0.0959796	-0.05991
2013.46164	-0.02943	0.0985596	-0.05508
2013.46438	-0.02444	0.1007996	-0.06339
2013.46712	-0.03155	0.0989196	-0.05881
2013.46986	-0.02807	0.0979796	-0.05739
2013.4726	-0.03135	0.0968296	-0.06071
2013.47534	-0.03198	0.1003796	-0.05805
2013.47808	-0.0316	0.0951996	-0.06223
2013.48082	-0.03141	0.0973196	-0.06872
2013.48356	-0.03297	0.0993196	-0.06434
2013.4863	-0.03256	0.1000096	-0.0615
2013.48904	-0.03656	0.0996096	-0.04613
2013.49178	-0.03642	0.1003096	-0.05245
2013.49452	-0.03522	0.1002996	-0.05488
2013.49726	-0.02499	0.0937496	-0.06397
2013.5	-0.03144	0.1007596	-0.0585
2013.50274	-0.03061	0.0998696	-0.06062
2013.50548	-0.03411	0.0946196	-0.05053
2013.50822	-0.03057	0.0998296	-0.05228
2013.51096	-0.03453	0.1041396	-0.05323
2013.5137	-0.03311	0.1004096	-0.04775
2013.51644	-0.03157	0.0998596	-0.05266
2013.51918	-0.02719	0.0977296	-0.0582
2013.52192	-0.0308	0.0985296	-0.05889
2013.52466	-0.02657	0.0971496	-0.06316
2013.5274	-0.02791	0.0968096	-0.06803
2013.53014	-0.02753	0.0988596	-0.07071
2013.53288	-0.03357	0.0994596	-0.05583
2013.53562	-0.03312	0.0969396	-0.07415
2013.53836	-0.03555	0.1027996	-0.06294
2013.5411	-0.03284	0.1013196	-0.0618
2013.54384	-0.03333	0.1014796	-0.0534
2013.54658	-0.02898	0.0974896	-0.07335
2013.54932	-0.03265	0.1017896	-0.06069
2013.55205	-0.03212	0.1040196	-0.06709
2013.55479	-0.03521	0.1037796	-0.05811
2013.55753	-0.03013	0.1048196	-0.06523
2013.56027	-0.03296	0.1028296	-0.06153
2013.56301	-0.02974	0.1040896	-0.06431
2013.56575	-0.03651	0.1002296	-0.06284
2013.56849	-0.03164	0.0983096	-0.05965
2013.57123	-0.03152	0.1013596	-0.06554
2013.57397	-0.032	0.0958296	-0.07229
2013.57671	-0.03644	0.1029596	-0.05829
2013.57945	-0.03533	0.1005396	-0.0628
2013.58219	-0.0327	0.0962896	-0.07151
2013.58493	-0.03108	0.1001696	-0.06453
2013.58767	-0.03364	0.0997696	-0.06309
2013.59041	-0.03228	0.1021396	-0.06328
2013.59315	-0.03329	0.1017196	-0.06495
2013.59589	-0.03172	0.0974296	-0.06678
2013.59863	-0.03455	0.1018696	-0.0537
2013.60137	-0.03035	0.1002096	-0.06728
2013.60411	-0.03634	0.1037096	-0.06051
2013.60685	-0.03468	0.1029196	-0.06288
2013.60959	-0.03382	0.1065396	-0.04759
2013.61233	-0.03171	0.0999596	-0.06353
2013.61507	-0.03245	0.1019996	-0.0711
2013.61781	-0.03346	0.1073996	-0.05833
2013.62055	-0.03687	0.1011496	-0.05913
2013.62329	-0.03348	0.1024196	-0.06045
2013.62603	-0.03071	0.1052096	-0.06387
2013.62877	-0.03071	0.1029296	-0.07615
2013.63151	-0.0354	0.1065696	-0.06081
2013.63425	-0.0382	0.1048996	-0.06884
2013.63699	-0.03467	0.1031396	-0.06693
2013.63973	-0.03723	0.1056196	-0.06523
2013.64247	-0.03163	0.1046296	-0.06625
2013.64521	-0.03322	0.1050296	-0.07287
2013.64795	-0.03412	0.1069796	-0.06943
2013.65068	-0.03243	0.1074796	-0.06366
2013.65342	-0.03343	0.1047396	-0.06471
2013.65616	-0.0312	0.1021796	-0.06832
2013.6589	-0.03166	0.1043896	-0.06585
2013.66164	-0.03397	0.1032896	-0.06493
2013.66438	-0.03439	0.1048596	-0.0704
2013.66712	-0.03359	0.1045596	-0.07563
2013.66986	-0.03411	0.1038096	-0.07422
2013.6726	-0.03791	0.1068396	-0.07235
2013.67534	-0.03311	0.1039296	-0.07185
2013.67808	-0.0333	0.1059996	-0.07315
2013.68082	-0.03315	0.1041096	-0.07467
2013.68356	-0.03417	0.1052196	-0.07365
2013.6863	-0.03371	0.1030996	-0.0777
2013.68904	-0.03423	0.1050896	-0.06977
2013.69178	-0.03222	0.1056296	-0.07636
