Year	EW(m)	NS(m)	UD(m)
2012.82104	-0.02292	0.0717063	-0.06415
2012.82377	-0.02235	0.0699663	-0.05923
2012.8265	-0.02375	0.0706663	-0.06135
2012.82923	-0.02408	0.0720963	-0.05553
2012.83197	-0.02405	0.0716963	-0.05456
2012.8347	-0.02424	0.0729563	-0.06088
2012.83743	-0.02488	0.0738063	-0.0631
2012.84016	-0.02694	0.0710963	-0.05679
2012.8429	-0.02562	0.0748763	-0.06073
2012.84563	-0.02549	0.0725863	-0.06206
2012.84836	-0.0245	0.0708563	-0.05795
2012.85109	-0.024	0.0729563	-0.05863
2012.85383	-0.02537	0.0744763	-0.06533
2012.85656	-0.02446	0.0722163	-0.06189
2012.85929	-0.02669	0.0728863	-0.06091
2012.86202	-0.02438	0.0691363	-0.05068
2012.86475	-0.02543	0.0706363	-0.0502
2012.86749	-0.02637	0.0730763	-0.05572
2012.87022	-0.02727	0.0709763	-0.05837
2012.87295	-0.02628	0.0715863	-0.06186
2012.87568	-0.02722	0.0735263	-0.05947
2012.87842	-0.0276	0.0714963	-0.05597
2012.88115	-0.02625	0.0739063	-0.05408
2012.88388	-0.02744	0.0725163	-0.05212
2012.88661	-0.02655	0.0735163	-0.05131
2012.88934	-0.02667	0.0737563	-0.05697
2012.89208	-0.02691	0.0730763	-0.0555
2012.89481	-0.02749	0.0719763	-0.05088
2012.89754	-0.02739	0.0731863	-0.0536
2012.90027	-0.02765	0.0727163	-0.05328
2012.90301	-0.02895	0.0723863	-0.04809
2012.90574	-0.02807	0.0733463	-0.05148
2012.90847	-0.02836	0.0726363	-0.05331
2012.9112	-0.02852	0.0734063	-0.05213
2012.91393	-0.02887	0.0743963	-0.05946
2012.91667	-0.02794	0.0735963	-0.05622
2012.9194	-0.02816	0.0726563	-0.05659
2012.92213	-0.02779	0.0726263	-0.04897
2012.92486	-0.02709	0.0722663	-0.05029
2012.9276	-0.02877	0.0740963	-0.0553
2012.93033	-0.02682	0.0726663	-0.04735
2012.93306	-0.02726	0.0736263	-0.05283
2012.93579	-0.02683	0.0719563	-0.04915
2012.93852	-0.02848	0.0741963	-0.05626
2012.94126	-0.02961	0.0752963	-0.06244
2012.94399	-0.02905	0.0744363	-0.06024
2012.94672	-0.02922	0.0743763	-0.05944
2012.94945	-0.02897	0.0750263	-0.0612
2012.95219	-0.03007	0.0751263	-0.06258
2012.95492	-0.02926	0.0756063	-0.05851
2012.95765	-0.0277	0.0739763	-0.0598
2012.96038	-0.02886	0.0737863	-0.0594
2012.96311	-0.02939	0.0731163	-0.05497
2012.96585	-0.02921	0.0756263	-0.06051
2012.96858	-0.0288	0.0749363	-0.05932
2012.97131	-0.02878	0.0743963	-0.06239
2012.97404	-0.02857	0.0729363	-0.05805
2012.97678	-0.02996	0.0743963	-0.05595
2012.97951	-0.02907	0.0751563	-0.05853
2012.98224	-0.02975	0.0742863	-0.05933
2012.98497	-0.02999	0.0752663	-0.05892
2012.9877	-0.02978	0.0754863	-0.06128
2012.99044	-0.02919	0.0744063	-0.06522
2012.99317	-0.02936	0.0751363	-0.05965
2012.9959	-0.03009	0.0757163	-0.05451
2012.99863	-0.02976	0.0763463	-0.05509
2013.00137	-0.02891	0.0749763	-0.05849
2013.00411	-0.02914	0.0748463	-0.06081
2013.00685	-0.02976	0.0764363	-0.05814
2013.00959	-0.03082	0.0753863	-0.05591
2013.01233	-0.02989	0.0755463	-0.05627
2013.01507	-0.02919	0.0755663	-0.05672
2013.01781	-0.02982	0.0758863	-0.05891
2013.02055	-0.02914	0.0764363	-0.06136
2013.02329	-0.03006	0.0759463	-0.05587
2013.02603	-0.03052	0.0763263	-0.05706
2013.02877	-0.0309	0.0780863	-0.05685
2013.03151	-0.02963	0.0771363	-0.05495
2013.03425	-0.03093	0.0773863	-0.05592
2013.03699	-0.03079	0.0776363	-0.05881
2013.03973	-0.03007	0.0779363	-0.0604
2013.04247	-0.03073	0.0775863	-0.06079
2013.04521	-0.03035	0.0762863	-0.05543
2013.04795	-0.03018	0.0784863	-0.06013
2013.05068	-0.03014	0.0786363	-0.06271
2013.05342	-0.03141	0.0778663	-0.06375
2013.05616	-0.03096	0.0777963	-0.06208
2013.0589	-0.03077	0.0772463	-0.05558
2013.06164	-0.03083	0.0785363	-0.05726
2013.06438	-0.03115	0.0775363	-0.05859
2013.06712	-0.03132	0.0798363	-0.05853
2013.06986	-0.03141	0.0795163	-0.06266
2013.0726	-0.03247	0.0787163	-0.06047
2013.07534	-0.0313	0.0799263	-0.06128
2013.07808	-0.0315	0.0803363	-0.06237
2013.08082	-0.03166	0.0786963	-0.0616
2013.08356	-0.03098	0.0789363	-0.06307
2013.0863	-0.03023	0.0801363	-0.0631
2013.08904	-0.03088	0.0787563	-0.05837
2013.09178	-0.03071	0.0805763	-0.05966
2013.09452	-0.03172	0.0786763	-0.05717
2013.09726	-0.03163	0.0796863	-0.05936
2013.1	-0.02982	0.0794563	-0.06111
2013.10274	-0.03078	0.0792163	-0.06295
2013.10548	-0.03111	0.0814463	-0.0603
2013.10822	-0.0311	0.0810263	-0.06159
2013.11096	-0.03087	0.0818563	-0.06332
2013.1137	-0.03036	0.0802263	-0.06102
2013.11644	-0.03225	0.0813363	-0.05954
2013.11918	-0.03141	0.0821863	-0.06018
2013.12192	-0.03087	0.0808463	-0.06003
2013.12466	-0.0312	0.0810063	-0.05936
2013.1274	-0.03045	0.0807763	-0.05981
2013.13014	-0.02966	0.0809663	-0.0607
2013.13288	-0.03127	0.0806663	-0.05727
2013.13562	-0.03161	0.0817963	-0.05979
2013.13836	-0.03236	0.0818363	-0.06151
2013.1411	-0.03189	0.0820563	-0.05977
2013.14384	-0.03325	0.0823163	-0.06028
2013.14658	-0.03204	0.0835163	-0.05742
2013.14932	-0.03314	0.0846563	-0.06341
2013.15205	-0.03352	0.0846263	-0.06071
2013.15479	-0.03337	0.0841263	-0.05742
2013.15753	-0.03294	0.0839863	-0.05753
2013.16027	-0.03116	0.0839363	-0.06032
2013.16301	-0.03232	0.0810963	-0.06135
2013.16575	-0.03226	0.0821563	-0.05557
2013.16849	-0.03368	0.0840463	-0.06023
2013.17123	-0.03413	0.0826963	-0.05752
2013.17397	-0.03377	0.0826163	-0.05625
2013.17671	-0.0341	0.0836863	-0.05834
2013.17945	-0.0332	0.0832063	-0.05314
2013.18219	-0.03327	0.0820163	-0.05281
2013.18493	-0.03366	0.0844763	-0.05859
2013.18767	-0.0327	0.0815363	-0.05523
2013.19041	-0.03264	0.0839063	-0.06103
2013.19315	-0.03363	0.0837563	-0.0619
2013.19589	-0.03356	0.0819963	-0.05884
2013.19863	-0.0335	0.0836763	-0.06484
2013.20137	-0.03388	0.0841663	-0.0662
2013.20411	-0.03289	0.0817763	-0.06231
2013.20685	-0.03276	0.0833363	-0.05839
2013.20959	-0.03293	0.0849863	-0.05903
2013.21233	-0.03255	0.0855363	-0.06197
2013.21507	-0.03401	0.0814963	-0.05319
2013.21781	-0.03293	0.0847263	-0.05705
2013.22055	-0.03417	0.0842963	-0.05719
2013.22329	-0.03297	0.0842863	-0.05821
2013.22603	-0.03437	0.0845863	-0.05883
2013.22877	-0.03437	0.0842663	-0.05775
2013.23151	-0.03438	0.0847763	-0.05652
2013.23425	-0.03328	0.0849863	-0.06428
2013.23699	-0.0332	0.0852263	-0.06082
2013.23973	-0.03271	0.0850763	-0.06135
2013.24247	-0.03387	0.0849363	-0.06199
2013.24521	-0.03351	0.0830663	-0.05842
2013.24795	-0.03388	0.0842563	-0.06043
2013.25068	-0.03429	0.0839163	-0.05611
2013.25342	-0.03415	0.0851863	-0.05914
2013.25616	-0.03299	0.0833463	-0.06438
2013.2589	-0.03359	0.0843863	-0.06377
2013.26164	-0.03477	0.0841463	-0.05521
2013.26438	-0.03238	0.0846863	-0.05714
2013.26712	-0.03346	0.0862563	-0.06698
2013.26986	-0.03451	0.0850963	-0.05868
2013.2726	-0.0341	0.0862963	-0.05864
2013.27534	-0.03358	0.0864863	-0.06092
2013.27808	-0.03329	0.0850063	-0.05915
2013.28082	-0.03229	0.0869363	-0.05869
2013.28356	-0.03314	0.0861663	-0.05215
2013.2863	-0.03293	0.0859563	-0.05718
2013.28904	-0.03435	0.0876963	-0.05522
2013.29178	-0.03206	0.0874463	-0.05529
2013.29452	-0.03325	0.0881463	-0.06214
2013.29726	-0.03299	0.0870263	-0.06067
2013.3	-0.03355	0.0868563	-0.05838
2013.30274	-0.03317	0.0881663	-0.05635
2013.30548	-0.03201	0.0875263	-0.06391
2013.30822	-0.03346	0.0880163	-0.06571
2013.31096	-0.03216	0.0880063	-0.05649
2013.3137	-0.03425	0.0884463	-0.05747
2013.31644	-0.03311	0.0879363	-0.05653
2013.31918	-0.03408	0.0890563	-0.05975
2013.32192	-0.03307	0.0889463	-0.06386
2013.32466	-0.03398	0.0885263	-0.05939
2013.3274	-0.03326	0.0869063	-0.05937
2013.33014	-0.03313	0.0890263	-0.06214
2013.33288	-0.03405	0.0886763	-0.06279
2013.33562	-0.03544	0.0885063	-0.06142
2013.33836	-0.03372	0.0875563	-0.0615
2013.3411	-0.03353	0.0873763	-0.06549
2013.34384	-0.03253	0.0880363	-0.06276
2013.34658	-0.03274	0.0905063	-0.06601
2013.34932	-0.03147	0.0860263	-0.0689
2013.35205	-0.03345	0.0859963	-0.06339
2013.35479	-0.03406	0.0878963	-0.05624
2013.35753	-0.03354	0.0890063	-0.05912
2013.36027	-0.03447	0.0900463	-0.06345
2013.36301	-0.03068	0.0882063	-0.06853
2013.36575	-0.03361	0.0905263	-0.06785
2013.36849	-0.03415	0.0886363	-0.06525
2013.37123	-0.03461	0.0907463	-0.06469
2013.37397	-0.03096	0.0873263	-0.06949
2013.37671	-0.03304	0.0894963	-0.05844
2013.37945	-0.03235	0.0905163	-0.05501
2013.38219	-0.03312	0.0884463	-0.05897
2013.38493	-0.03134	0.0891763	-0.0595
2013.38767	-0.03338	0.0915263	-0.05641
2013.39041	-0.03277	0.0889663	-0.06307
2013.39315	-0.03445	0.0903463	-0.05821
2013.39589	-0.03399	0.0904363	-0.06125
2013.39863	-0.03202	0.0869863	-0.06253
2013.40137	-0.03592	0.0908063	-0.06293
2013.40411	-0.0304	0.0854063	-0.06157
2013.40685	-0.03269	0.0893163	-0.06144
2013.40959	-0.03333	0.0881963	-0.05795
2013.41233	-0.03261	0.0884063	-0.05847
2013.41507	-0.03362	0.0878063	-0.059
2013.41781	-0.0351	0.0892363	-0.05537
2013.42055	-0.03349	0.0928463	-0.06721
2013.42329	-0.03693	0.0896663	-0.05779
2013.42603	-0.03595	0.0906563	-0.06292
2013.42877	-0.0361	0.0898263	-0.06464
2013.43151	-0.03532	0.0956563	-0.06183
2013.43425	-0.03492	0.0936763	-0.06229
2013.43699	-0.03202	0.0881163	-0.07295
2013.43973	-0.03262	0.0865963	-0.06511
2013.44247	-0.03525	0.0903763	-0.06087
2013.44521	-0.034	0.0908063	-0.06072
2013.44795	-0.03558	0.0917463	-0.05768
2013.45068	-0.03628	0.0932463	-0.05617
2013.45342	-0.03518	0.0913763	-0.0573
2013.45616	-0.03629	0.0902063	-0.06082
2013.4589	-0.03005	0.0907163	-0.05522
2013.46164	-0.03301	0.0924863	-0.05298
2013.46438	-0.03195	0.0910463	-0.05079
2013.46712	-0.03226	0.0925863	-0.06538
2013.46986	-0.02989	0.0931063	-0.06442
2013.4726	-0.03398	0.0907863	-0.05948
2013.47534	-0.03532	0.0947563	-0.05824
2013.47808	-0.03557	0.0905463	-0.05567
2013.48082	-0.03386	0.0909663	-0.05632
2013.48356	-0.03269	0.0906563	-0.05842
2013.4863	-0.03663	0.0924963	-0.04989
2013.48904	-0.03546	0.0913263	-0.04825
2013.49178	-0.03488	0.0926663	-0.06422
2013.49452	-0.03849	0.0935363	-0.0589
2013.49726	-0.03315	0.0901263	-0.06372
2013.5	-0.03289	0.0934063	-0.06229
2013.50274	-0.03047	0.0962563	-0.05447
2013.50548	-0.023	0.0942663	-0.05986
2013.50822	-0.03346	0.0932163	-0.05219
2013.51096	-0.0369	0.0964963	-0.04954
2013.5137	-0.03494	0.0946663	-0.05451
2013.51644	-0.03416	0.0956163	-0.05317
2013.51918	-0.03331	0.0919363	-0.05708
2013.52192	-0.03192	0.0930063	-0.06012
2013.52466	-0.02601	0.0911663	-0.06628
2013.5274	-0.02517	0.0913763	-0.0671
2013.53014	-0.02836	0.0942263	-0.0804
2013.53288	-0.03361	0.0945363	-0.05594
2013.53562	-0.03376	0.0896363	-0.06921
2013.53836	-0.03466	0.0940763	-0.06317
2013.5411	-0.0345	0.0922463	-0.06981
2013.54384	-0.03286	0.0946163	-0.07289
2013.54658	-0.03095	0.0901263	-0.0795
2013.54932	-0.032	0.0946063	-0.06467
2013.55205	-0.03686	0.0975963	-0.05762
2013.55479	-0.03459	0.0956563	-0.06031
2013.55753	-0.03165	0.0959063	-0.0643
2013.56027	-0.03419	0.0952463	-0.06336
2013.56301	-0.02724	0.0993963	-0.05686
2013.56575	-0.03392	0.0951163	-0.05823
2013.56849	-0.03286	0.0935163	-0.06458
2013.57123	-0.0348	0.0961263	-0.05942
2013.57397	-0.03222	0.0898163	-0.07445
2013.57671	-0.03558	0.0959263	-0.06206
2013.57945	-0.03424	0.0936963	-0.05932
2013.58219	-0.03285	0.0899763	-0.07106
2013.58493	-0.0335	0.0947963	-0.06539
2013.58767	-0.03548	0.0950863	-0.06224
2013.59041	-0.03577	0.0932763	-0.06655
2013.59315	-0.03448	0.0971563	-0.06602
2013.59589	-0.03902	0.0984463	-0.05702
2013.59863	-0.0332	0.0958463	-0.06396
2013.60137	-0.03071	0.0936263	-0.06672
2013.60411	-0.03677	0.0969563	-0.06129
2013.60685	-0.0382	0.0971463	-0.06541
2013.60959	-0.03325	0.0953363	-0.06306
2013.61233	-0.03224	0.0929263	-0.0745
2013.61507	-0.03114	0.0946063	-0.05876
2013.61781	-0.03602	0.0972963	-0.06665
2013.62055	-0.03747	0.0959063	-0.0743
2013.62329	-0.03513	0.0937463	-0.06592
2013.62603	-0.03127	0.0984563	-0.07117
2013.62877	-0.03117	0.0976363	-0.0691
2013.63151	-0.03644	0.0982663	-0.06893
2013.63425	-0.03684	0.0991363	-0.058
2013.63699	-0.02907	0.0988863	-0.06059
2013.63973	-0.0374	0.1000763	-0.05568
2013.64247	-0.03071	0.1000863	-0.07178
2013.64521	-0.03072	0.1009763	-0.06843
2013.64795	-0.03264	0.0982863	-0.07465
2013.65068	-0.03173	0.1002463	-0.06765
2013.65342	-0.03439	0.1011063	-0.06785
2013.65616	-0.03223	0.0962963	-0.06918
2013.6589	-0.03315	0.0982363	-0.06454
2013.66164	-0.03382	0.0966763	-0.06903
2013.66438	-0.03413	0.0971063	-0.07117
2013.66712	-0.03299	0.0975163	-0.0668
2013.66986	-0.03241	0.0991563	-0.07075
2013.6726	-0.0281	0.1037563	-0.0855
2013.67534	-0.03481	0.1000363	-0.06346
2013.67808	-0.03226	0.0985763	-0.07358
2013.68082	-0.03239	0.0989763	-0.07196
2013.68356	-0.03264	0.0990963	-0.07754
2013.6863	-0.0352	0.0980163	-0.07463
2013.68904	-0.03377	0.0987263	-0.07128
2013.69178	-0.03327	0.0995263	-0.07297
2013.69452	-0.0351	0.0991663	-0.07114
2013.69726	-0.03369	0.0995363	-0.07102
2013.7	-0.03365	0.0998963	-0.06601
2013.70274	-0.03206	0.0999363	-0.07247
2013.70548	-0.03204	0.0989063	-0.06931
2013.70822	-0.03325	0.1004063	-0.06955
2013.71096	-0.03422	0.1011963	-0.07208
2013.7137	-0.03517	0.0997063	-0.07516
2013.71644	-0.02908	0.0995763	-0.07253
2013.71918	-0.02891	0.0990263	-0.08318
2013.72192	-0.03022	0.1011263	-0.07628
2013.72466	-0.03258	0.0992063	-0.07882
2013.7274	-0.03145	0.0989063	-0.08079
2013.73014	-0.03253	0.0984263	-0.07887
2013.73288	-0.03368	0.0981663	-0.07229
2013.73562	-0.03431	0.0992563	-0.07397
2013.73836	-0.03505	0.0993563	-0.07689
2013.7411	-0.03444	0.0995063	-0.07302
2013.74384	-0.03598	0.0997663	-0.07515
2013.74658	-0.03563	0.0995563	-0.07191
2013.74932	-0.03549	0.1001663	-0.07384
2013.75205	-0.03369	0.0985763	-0.07641
2013.75479	-0.03454	0.0992363	-0.07359
2013.75753	-0.03718	0.1020163	-0.07399
2013.76027	-0.03523	0.1015863	-0.07934
2013.76301	-0.03608	0.1004863	-0.07486
2013.76575	-0.03481	0.1007163	-0.0796
2013.76849	-0.03478	0.0996563	-0.07367
2013.77123	-0.03568	0.0993163	-0.07093
2013.77397	-0.0327	0.1015263	-0.07695
2013.77671	-0.03335	0.1004363	-0.07198
2013.77945	-0.03379	0.1009963	-0.071
2013.78219	-0.03423	0.1013363	-0.06982
2013.78493	-0.03438	0.1021063	-0.08065
2013.78767	-0.03346	0.0990263	-0.07423
2013.79041	-0.03551	0.1018463	-0.07882
2013.79315	-0.03728	0.1016763	-0.07684
2013.79589	-0.03614	0.1019363	-0.0772
2013.79863	-0.03543	0.1027763	-0.08357
2013.80137	-0.03589	0.1018763	-0.08077
2013.80411	-0.03475	0.1018363	-0.08157
2013.80685	-0.03563	0.1022963	-0.08197
2013.80959	-0.03659	0.1017963	-0.07934
2013.81233	-0.03527	0.1014263	-0.07655
2013.81507	-0.03617	0.1028163	-0.07467
2013.81781	-0.03626	0.1025963	-0.07135
2013.82055	-0.03643	0.1041563	-0.0735
2013.82329	-0.03625	0.1019663	-0.08149
2013.82603	-0.03575	0.1022563	-0.07928
2013.82877	-0.03602	0.1032163	-0.07976
2013.83151	-0.03654	0.1033263	-0.08232
2013.83425	-0.03717	0.1016563	-0.08029
2013.83699	-0.03665	0.1027263	-0.07655
2013.83973	-0.03589	0.1022563	-0.07672
2013.84247	-0.0363	0.1013963	-0.07338
2013.84521	-0.03606	0.1024863	-0.07467
2013.84795	-0.037	0.1030563	-0.07027
2013.85068	-0.03555	0.1030563	-0.07158
2013.85342	-0.03556	0.1032963	-0.07751
2013.85616	-0.03613	0.1033863	-0.07942
2013.8589	-0.03545	0.1013163	-0.06845
2013.86164	-0.03656	0.1032063	-0.06911
2013.86438	-0.0392	0.1037963	-0.06941
2013.86712	-0.03889	0.1035463	-0.06946
2013.86986	-0.03863	0.1034763	-0.06968
2013.8726	-0.0387	0.1034463	-0.06771
2013.87534	-0.03789	0.1030763	-0.07064
2013.87808	-0.03681	0.1020963	-0.06725
2013.88082	-0.03669	0.1016163	-0.06651
2013.88356	-0.03736	0.1017163	-0.06968
2013.8863	-0.03795	0.1030063	-0.07098
2013.88904	-0.03742	0.1020763	-0.07313
2013.89178	-0.0377	0.1028363	-0.06918
2013.89452	-0.03696	0.1025363	-0.0713
2013.89726	-0.03827	0.1043163	-0.07137
2013.9	-0.03725	0.1025563	-0.06478
2013.90274	-0.03668	0.1039263	-0.06819
2013.90548	-0.03891	0.1019063	-0.06657
2013.90822	-0.03883	0.1022563	-0.06571
2013.91096	-0.03965	0.1022663	-0.06737
2013.9137	-0.03934	0.1040363	-0.07462
2013.91644	-0.0388	0.1030063	-0.06797
2013.91918	-0.03873	0.1041763	-0.07131
2013.92192	-0.03972	0.1034863	-0.07126
2013.92466	-0.03816	0.1040363	-0.0751
2013.9274	-0.03928	0.1040763	-0.07195
2013.93014	-0.03946	0.1038763	-0.07031
2013.93288	-0.03989	0.1048063	-0.07291
2013.93562	-0.03966	0.1039463	-0.07052
2013.93836	-0.03949	0.1033163	-0.06671
2013.9411	-0.03924	0.1037563	-0.06491
2013.94384	-0.03931	0.1044763	-0.06733
2013.94658	-0.04089	0.1051263	-0.07047
2013.94932	-0.04082	0.1042663	-0.07148
2013.95205	-0.04053	0.1044263	-0.07843
2013.95479	-0.04077	0.1039863	-0.07773
2013.95753	-0.04183	0.1053463	-0.07787
2013.96027	-0.04201	0.1049563	-0.07965
2013.96301	-0.0413	0.1046063	-0.07347
2013.96575	-0.04091	0.1041563	-0.0737
2013.96849	-0.04123	0.1033963	-0.07276
2013.97123	-0.04165	0.1056763	-0.07613
2013.97397	-0.04231	0.1065863	-0.07698
2013.97671	-0.04224	0.1050163	-0.07843
2013.97945	-0.04201	0.1064363	-0.07702
2013.98219	-0.04321	0.1066363	-0.08051
2013.98493	-0.04271	0.1057063	-0.07422
2013.98767	-0.04218	0.1052863	-0.07314
2013.99041	-0.04336	0.1076463	-0.07267
2013.99315	-0.04288	0.1061863	-0.06689
2013.99589	-0.04271	0.1061663	-0.06579
2013.99863	-0.04104	0.1064063	-0.06784
2014.00137	-0.04264	0.1065763	-0.0698
2014.00411	-0.04231	0.1072263	-0.07334
2014.00685	-0.042	0.1072863	-0.07632
2014.00959	-0.04226	0.1072663	-0.07272
2014.01233	-0.04262	0.1081063	-0.0741
2014.01507	-0.04251	0.1079263	-0.07507
2014.01781	-0.04204	0.1081463	-0.07853
2014.02055	-0.04275	0.1068063	-0.0742
2014.02329	-0.0423	0.1068763	-0.07301
2014.02603	-0.04365	0.1084063	-0.07717
2014.02877	-0.04297	0.1083263	-0.0805
2014.03151	-0.04204	0.1075263	-0.08067
2014.03425	-0.04324	0.1083163	-0.08146
2014.03699	-0.04484	0.1099563	-0.08234
2014.03973	-0.04375	0.1091263	-0.07857
2014.04247	-0.04412	0.1094363	-0.07799
2014.04521	-0.04455	0.1094063	-0.07753
2014.04795	-0.04366	0.1091263	-0.07693
2014.05068	-0.04275	0.1089563	-0.07702
2014.05342	-0.04388	0.1082963	-0.07687
2014.05616	-0.04361	0.1082463	-0.06918
2014.0589	-0.04543	0.1114263	-0.07443
2014.06164	-0.04446	0.1097163	-0.07221
2014.06438	-0.04256	0.1093963	-0.07497
2014.06712	-0.04357	0.1100663	-0.07521
2014.06986	-0.04445	0.1094263	-0.0715
2014.0726	-0.04397	0.1108063	-0.07792
2014.07534	-0.04429	0.1092863	-0.07304
2014.07808	-0.04417	0.1108863	-0.07349
2014.08082	-0.04412	0.1108063	-0.07405
2014.08356	-0.04456	0.1106663	-0.07416
2014.0863	-0.04518	0.1112863	-0.07095
2014.08904	-0.04374	0.1110863	-0.07234
2014.09178	-0.04398	0.1114263	-0.06865
2014.09452	-0.04293	0.1109163	-0.07138
2014.09726	-0.04266	0.1124963	-0.07772
2014.1	-0.04311	0.1129763	-0.07861
2014.10274	-0.0443	0.1118863	-0.07418
2014.10548	-0.04406	0.1115163	-0.07498
2014.10822	-0.04347	0.1105163	-0.07562
2014.11096	-0.04418	0.1125063	-0.07712
2014.1137	-0.04423	0.1131163	-0.08118
2014.11644	-0.04553	0.1114663	-0.08243
2014.11918	-0.04547	0.1125263	-0.08051
2014.12192	-0.04565	0.1136463	-0.08179
2014.12466	-0.04456	0.1134363	-0.08057
2014.1274	-0.0437	0.1139763	-0.08681
2014.13014	-0.04447	0.1133463	-0.08586
2014.13288	-0.04478	0.1140163	-0.0836
2014.13562	-0.04551	0.1138763	-0.08479
2014.13836	-0.04502	0.1128363	-0.08152
2014.1411	-0.04438	0.1124863	-0.07965
2014.14384	-0.04524	0.1139763	-0.08628
2014.14658	-0.04562	0.1133663	-0.08284
2014.14932	-0.04483	0.1130763	-0.08454
2014.15205	-0.04518	0.1136163	-0.08471
2014.15479	-0.04405	0.1130063	-0.0875
2014.15753	-0.04353	0.1146963	-0.08753
2014.16027	-0.04277	0.1136863	-0.08065
2014.16301	-0.04483	0.1138163	-0.08397
2014.16575	-0.04457	0.1150363	-0.08544
2014.16849	-0.04516	0.1150363	-0.08968
2014.17123	-0.04369	0.1139663	-0.09096
2014.17397	-0.04458	0.1120663	-0.08365
2014.17671	-0.04523	0.1134863	-0.08837
2014.17945	-0.04502	0.1125463	-0.08508
2014.18219	-0.04502	0.1143863	-0.08025
2014.18493	-0.04549	0.1136163	-0.08171
2014.18767	-0.04596	0.1134963	-0.08422
2014.19041	-0.04504	0.1146363	-0.08619
2014.19315	-0.04476	0.1122463	-0.08095
2014.19589	-0.04647	0.1140963	-0.07598
2014.19863	-0.04713	0.1141163	-0.07935
2014.20137	-0.04606	0.1150563	-0.07836
2014.20411	-0.04621	0.1140763	-0.07849
2014.20685	-0.04545	0.1157363	-0.07941
2014.20959	-0.04429	0.1136863	-0.08133
2014.21233	-0.04523	0.1158663	-0.08392
2014.21507	-0.0441	0.1129963	-0.07976
2014.21781	-0.0452	0.1135663	-0.0794
2014.22055	-0.04583	0.1149563	-0.08374
2014.22329	-0.04559	0.1139863	-0.08036
2014.22603	-0.0462	0.1144463	-0.07282
2014.22877	-0.04601	0.1146263	-0.07556
2014.23151	-0.0461	0.1146163	-0.07042
2014.23425	-0.04722	0.1159163	-0.07752
2014.23699	-0.04645	0.1160563	-0.07528
2014.23973	-0.04567	0.1146163	-0.07761
2014.24247	-0.04479	0.1134163	-0.07518
2014.24521	-0.04445	0.1144763	-0.07977
2014.24795	-0.04505	0.1150463	-0.07949
2014.25068	-0.04493	0.1166663	-0.07738
2014.25342	-0.04546	0.1137563	-0.07925
2014.25616	-0.04435	0.1173663	-0.07845
2014.2589	-0.04648	0.1169063	-0.07824
2014.26164	-0.04646	0.1164363	-0.07467
2014.26438	-0.04633	0.1180263	-0.07697
2014.26712	-0.04626	0.1161263	-0.07661
2014.26986	-0.04471	0.1183663	-0.07654
2014.2726	-0.04437	0.1179563	-0.07966
2014.27534	-0.04402	0.1171063	-0.07988
2014.27808	-0.04438	0.1176463	-0.07927
2014.28082	-0.04639	0.1191763	-0.08171
2014.28356	-0.04714	0.1177063	-0.0847
2014.2863	-0.04516	0.1170463	-0.07771
2014.28904	-0.04518	0.1168363	-0.07881
2014.29178	-0.04581	0.1189163	-0.08348
2014.29452	-0.04504	0.1188263	-0.08594
2014.29726	-0.04503	0.1167263	-0.08887
2014.3	-0.04342	0.1171063	-0.0818
2014.30274	-0.0442	0.1178963	-0.08385
2014.30548	-0.04545	0.1184263	-0.07758
2014.30822	-0.04642	0.1181663	-0.07958
2014.31096	-0.04472	0.1186763	-0.08105
2014.3137	-0.04434	0.1178563	-0.08089
2014.31644	-0.04429	0.1176063	-0.08414
2014.31918	-0.04533	0.1194863	-0.08608
2014.32192	-0.04603	0.1174163	-0.08368
2014.32466	-0.04562	0.1177063	-0.07742
2014.3274	-0.04597	0.1179663	-0.07722
2014.33014	-0.04657	0.1166463	-0.08238
2014.33288	-0.04466	0.1173863	-0.07999
2014.33562	-0.04319	0.1174463	-0.08014
2014.33836	-0.04388	0.1183563	-0.08251
2014.3411	-0.04513	0.1179363	-0.07938
2014.34384	-0.04538	0.1183063	-0.07554
2014.34658	-0.04513	0.1213263	-0.07724
2014.34932	-0.04455	0.1195463	-0.0797
2014.35205	-0.04588	0.1200063	-0.07632
2014.35479	-0.04418	0.1174563	-0.08328
2014.35753	-0.04518	0.1193163	-0.07506
2014.36027	-0.04558	0.1185163	-0.07241
2014.36301	-0.04496	0.1193163	-0.07507
2014.36575	-0.04447	0.1195563	-0.0771
2014.36849	-0.04448	0.1195763	-0.07653
2014.37123	-0.04518	0.1197363	-0.08343
2014.37397	-0.04522	0.1206063	-0.08309
2014.37671	-0.04532	0.1201263	-0.07907
2014.37945	-0.04365	0.1212063	-0.07345
2014.38219	-0.04575	0.1231063	-0.07559
2014.38493	-0.04584	0.1209563	-0.07659
2014.38767	-0.04604	0.1196663	-0.08246
2014.39041	-0.04532	0.1228263	-0.07762
2014.39315	-0.04539	0.1211363	-0.08428
2014.39589	-0.04426	0.1218763	-0.07682
2014.39863	-0.0456	0.1219263	-0.07244
2014.40137	-0.04526	0.1230463	-0.07201
2014.40411	-0.04639	0.1198063	-0.07066
2014.40685	-0.04534	0.1228263	-0.06921
2014.40959	-0.0438	0.1212763	-0.07524
2014.41233	-0.04362	0.1211063	-0.07525
2014.41507	-0.04633	0.1220863	-0.07433
